id,user_email,family_size,house_type,resident_name,house_no,apartment_name,flat_no,street,landmark,ward_number,local_body,district,pincode,milk_packets,deliveries,oil_type,bottles,segregation,hks_frequency,receipt
3613,user100@gmail.com,2-3,Large house,Resident_100,144/11,,,Main Road,Near School,Ward 17,Municipality,Malappuram,686430,1,15,Loose / refill,1-3,Always,Rarely,No
3614,user101@gmail.com,2-3,Apartment,Resident_101,445/7,,,Main Road,Near School,Ward 8,Municipality,Wayanad,676466,2,10,Plastic packet,None,Always,Never,No
3615,user102@gmail.com,2-3,Small house,Resident_102,265/17,,,Main Road,Near School,Ward 19,Municipality,Alappuzha,679737,1,3,Plastic bottle,1-3,Always,Rarely,No
3616,user103@gmail.com,1,Small house,Resident_103,316/5,,,Main Road,Near School,Ward 10,Municipality,Idukki,671163,1,18,Loose / refill,4-7,Never,Never,Yes
3617,user104@gmail.com,2-3,Apartment,Resident_104,161/16,,,Main Road,Near School,Ward 8,Municipality,Kottayam,685066,1,4,Plastic packet,1-3,Sometimes,Rarely,No
3618,user105@gmail.com,2-3,Large house,Resident_105,112/16,,,Main Road,Near School,Ward 1,Municipality,Kottayam,689190,1,20,Plastic bottle,None,Always,Every 2-3 months,No
3619,user106@gmail.com,4-5,Large house,Resident_106,188/9,,,Main Road,Near School,Ward 18,Municipality,Malappuram,675969,4,7,Loose / refill,None,Sometimes,Every month,No
3620,user107@gmail.com,4-5,Apartment,Resident_107,195/10,,,Main Road,Near School,Ward 18,Municipality,Kozhikode,677639,3,7,Loose / refill,1-3,Never,Every month,Yes
3621,user108@gmail.com,2-3,Small house,Resident_108,313/1,,,Main Road,Near School,Ward 3,Municipality,Idukki,683933,3,8,Plastic bottle,7+,Sometimes,Never,Yes
3622,user109@gmail.com,4-5,Small house,Resident_109,478/20,,,Main Road,Near School,Ward 25,Municipality,Wayanad,678532,4,5,Loose / refill,4-7,Always,Never,Yes
3623,user110@gmail.com,4-5,Large house,Resident_110,199/10,,,Main Road,Near School,Ward 25,Municipality,Thiruvananthapuram,673942,2,15,Plastic bottle,4-7,Never,Never,No
3624,user111@gmail.com,2-3,Large house,Resident_111,366/7,,,Main Road,Near School,Ward 20,Municipality,Wayanad,678468,3,4,Loose / refill,4-7,Sometimes,Rarely,Yes
3625,user112@gmail.com,4-5,Large house,Resident_112,454/8,,,Main Road,Near School,Ward 10,Municipality,Wayanad,679643,2,9,Plastic bottle,1-3,Sometimes,Rarely,Yes
3626,user113@gmail.com,6+,Apartment,Resident_113,197/20,,,Main Road,Near School,Ward 6,Municipality,Thiruvananthapuram,684630,5,7,Plastic bottle,None,Sometimes,Rarely,Yes
3627,user114@gmail.com,1,Small house,Resident_114,437/5,,,Main Road,Near School,Ward 13,Municipality,Pathanamthitta,671302,1,4,Loose / refill,1-3,Never,Every 2-3 months,No
3628,user115@gmail.com,6+,Large house,Resident_115,400/1,,,Main Road,Near School,Ward 13,Municipality,Kollam,681269,4,5,Loose / refill,7+,Sometimes,Every month,Yes
3629,user116@gmail.com,2-3,Small house,Resident_116,443/17,,,Main Road,Near School,Ward 22,Municipality,Idukki,684164,3,9,Loose / refill,1-3,Always,Never,Yes
3630,user117@gmail.com,4-5,Small house,Resident_117,63/3,,,Main Road,Near School,Ward 4,Municipality,Idukki,671747,3,10,Plastic bottle,4-7,Never,Rarely,Yes
3631,user118@gmail.com,4-5,Apartment,Resident_118,41/4,,,Main Road,Near School,Ward 13,Municipality,Idukki,678735,2,14,Plastic bottle,4-7,Sometimes,Every 2-3 months,Yes
3632,user119@gmail.com,2-3,Large house,Resident_119,477/4,,,Main Road,Near School,Ward 19,Municipality,Thrissur,685400,3,19,Plastic packet,7+,Always,Rarely,No
3633,user120@gmail.com,4-5,Apartment,Resident_120,349/7,,,Main Road,Near School,Ward 22,Municipality,Pathanamthitta,681010,4,7,Plastic bottle,None,Never,Rarely,Yes
3634,user121@gmail.com,2-3,Small house,Resident_121,63/14,,,Main Road,Near School,Ward 23,Municipality,Wayanad,674526,2,10,Plastic packet,7+,Always,Every month,Yes
3635,user122@gmail.com,2-3,Apartment,Resident_122,54/12,,,Main Road,Near School,Ward 15,Municipality,Idukki,681824,1,20,Plastic packet,7+,Never,Never,Yes
3636,user123@gmail.com,6+,Apartment,Resident_123,177/12,,,Main Road,Near School,Ward 11,Municipality,Kollam,686710,4,2,Loose / refill,7+,Never,Never,Yes
3637,user124@gmail.com,6+,Small house,Resident_124,111/3,,,Main Road,Near School,Ward 9,Municipality,Malappuram,671157,5,7,Plastic packet,7+,Sometimes,Every month,No
3638,user125@gmail.com,4-5,Small house,Resident_125,450/3,,,Main Road,Near School,Ward 24,Municipality,Alappuzha,674270,3,8,Plastic bottle,1-3,Sometimes,Every 2-3 months,Yes
3639,user126@gmail.com,6+,Apartment,Resident_126,241/5,,,Main Road,Near School,Ward 5,Municipality,Thrissur,674572,3,12,Loose / refill,7+,Never,Every 2-3 months,Yes
3640,user127@gmail.com,2-3,Large house,Resident_127,133/19,,,Main Road,Near School,Ward 24,Municipality,Pathanamthitta,684743,1,5,Plastic packet,7+,Never,Never,No
3641,user128@gmail.com,2-3,Small house,Resident_128,410/2,,,Main Road,Near School,Ward 7,Municipality,Pathanamthitta,677124,2,11,Loose / refill,None,Never,Rarely,No
3642,user129@gmail.com,4-5,Apartment,Resident_129,336/1,,,Main Road,Near School,Ward 21,Municipality,Malappuram,688977,3,4,Plastic packet,4-7,Sometimes,Every 2-3 months,Yes
3643,user130@gmail.com,4-5,Apartment,Resident_130,157/10,,,Main Road,Near School,Ward 9,Municipality,Thrissur,684482,4,10,Plastic bottle,4-7,Sometimes,Every 2-3 months,No
3644,user131@gmail.com,6+,Small house,Resident_131,500/14,,,Main Road,Near School,Ward 17,Municipality,Alappuzha,679450,3,10,Plastic bottle,1-3,Never,Rarely,Yes
3645,user132@gmail.com,1,Large house,Resident_132,384/12,,,Main Road,Near School,Ward 15,Municipality,Idukki,689443,1,8,Plastic packet,4-7,Always,Every month,Yes
3646,user133@gmail.com,4-5,Small house,Resident_133,456/7,,,Main Road,Near School,Ward 14,Municipality,Kasaragod,686335,3,2,Loose / refill,7+,Never,Rarely,No
3647,user134@gmail.com,4-5,Small house,Resident_134,350/6,,,Main Road,Near School,Ward 6,Municipality,Pathanamthitta,671467,3,19,Plastic packet,4-7,Sometimes,Never,Yes
3648,user135@gmail.com,2-3,Large house,Resident_135,95/19,,,Main Road,Near School,Ward 16,Municipality,Kottayam,677834,1,20,Plastic packet,4-7,Sometimes,Every 2-3 months,No
3649,user136@gmail.com,4-5,Large house,Resident_136,252/11,,,Main Road,Near School,Ward 10,Municipality,Kasaragod,674184,2,9,Loose / refill,7+,Sometimes,Rarely,No
3650,user137@gmail.com,4-5,Small house,Resident_137,21/7,,,Main Road,Near School,Ward 21,Municipality,Kozhikode,679211,2,5,Plastic bottle,7+,Always,Every month,Yes
3651,user138@gmail.com,4-5,Large house,Resident_138,292/12,,,Main Road,Near School,Ward 12,Municipality,Kollam,673397,4,11,Plastic bottle,None,Sometimes,Every 2-3 months,Yes
3652,user139@gmail.com,4-5,Small house,Resident_139,226/3,,,Main Road,Near School,Ward 19,Municipality,Wayanad,686674,3,2,Plastic packet,7+,Sometimes,Every 2-3 months,Yes
3653,user140@gmail.com,4-5,Apartment,Resident_140,28/19,,,Main Road,Near School,Ward 14,Municipality,Wayanad,684125,2,8,Plastic packet,4-7,Sometimes,Never,No
3654,user141@gmail.com,4-5,Apartment,Resident_141,194/18,,,Main Road,Near School,Ward 19,Municipality,Kozhikode,679170,3,17,Plastic packet,4-7,Sometimes,Never,Yes
3655,user142@gmail.com,1,Apartment,Resident_142,472/14,,,Main Road,Near School,Ward 12,Municipality,Kollam,672776,0,12,Plastic bottle,4-7,Always,Never,Yes
3656,user143@gmail.com,6+,Apartment,Resident_143,278/5,,,Main Road,Near School,Ward 7,Municipality,Thiruvananthapuram,673115,4,17,Plastic packet,7+,Never,Every 2-3 months,Yes
3657,user144@gmail.com,4-5,Small house,Resident_144,231/6,,,Main Road,Near School,Ward 17,Municipality,Malappuram,682247,2,3,Loose / refill,4-7,Sometimes,Every month,Yes
3658,user145@gmail.com,6+,Apartment,Resident_145,168/8,,,Main Road,Near School,Ward 21,Municipality,Kollam,683668,3,12,Plastic packet,7+,Never,Every month,No
3659,user146@gmail.com,4-5,Large house,Resident_146,2/7,,,Main Road,Near School,Ward 5,Municipality,Idukki,689396,2,20,Plastic packet,1-3,Sometimes,Every month,Yes
3660,user147@gmail.com,2-3,Large house,Resident_147,363/9,,,Main Road,Near School,Ward 2,Municipality,Kollam,688265,1,6,Plastic bottle,4-7,Never,Every 2-3 months,Yes
3661,user148@gmail.com,2-3,Apartment,Resident_148,23/11,,,Main Road,Near School,Ward 4,Municipality,Kasaragod,689629,2,16,Plastic bottle,1-3,Sometimes,Never,No
3662,user149@gmail.com,2-3,Apartment,Resident_149,10/10,,,Main Road,Near School,Ward 13,Municipality,Thrissur,673190,2,10,Plastic packet,1-3,Always,Never,Yes
3663,user150@gmail.com,2-3,Apartment,Resident_150,113/10,,,Main Road,Near School,Ward 17,Municipality,Wayanad,684025,1,9,Plastic packet,7+,Always,Every month,Yes
3664,user151@gmail.com,2-3,Small house,Resident_151,477/1,,,Main Road,Near School,Ward 2,Municipality,Pathanamthitta,676007,2,13,Plastic packet,7+,Never,Every 2-3 months,Yes
3665,user152@gmail.com,2-3,Large house,Resident_152,200/1,,,Main Road,Near School,Ward 7,Municipality,Pathanamthitta,675372,3,3,Loose / refill,7+,Sometimes,Never,No
3666,user153@gmail.com,1,Small house,Resident_153,92/6,,,Main Road,Near School,Ward 6,Municipality,Kasaragod,678746,0,13,Loose / refill,7+,Sometimes,Never,No
3667,user154@gmail.com,1,Apartment,Resident_154,484/5,,,Main Road,Near School,Ward 2,Municipality,Thrissur,683968,0,4,Plastic bottle,None,Never,Rarely,Yes
3668,user155@gmail.com,2-3,Small house,Resident_155,128/10,,,Main Road,Near School,Ward 20,Municipality,Kottayam,682511,1,7,Loose / refill,4-7,Always,Every month,No
3669,user156@gmail.com,4-5,Large house,Resident_156,185/6,,,Main Road,Near School,Ward 25,Municipality,Idukki,685122,2,11,Plastic bottle,None,Always,Every 2-3 months,No
3670,user157@gmail.com,4-5,Small house,Resident_157,157/8,,,Main Road,Near School,Ward 11,Municipality,Kasaragod,687394,4,8,Plastic bottle,7+,Sometimes,Every 2-3 months,No
3671,user158@gmail.com,2-3,Small house,Resident_158,486/5,,,Main Road,Near School,Ward 3,Municipality,Ernakulam,680690,3,10,Loose / refill,None,Never,Every 2-3 months,No
3672,user159@gmail.com,1,Apartment,Resident_159,81/8,,,Main Road,Near School,Ward 18,Municipality,Kannur,678253,0,20,Plastic packet,4-7,Always,Never,Yes
3673,user160@gmail.com,4-5,Apartment,Resident_160,320/17,,,Main Road,Near School,Ward 23,Municipality,Kasaragod,672450,4,10,Plastic bottle,7+,Never,Every month,Yes
3674,user161@gmail.com,4-5,Apartment,Resident_161,401/18,,,Main Road,Near School,Ward 16,Municipality,Kollam,679785,4,7,Plastic packet,1-3,Sometimes,Rarely,No
3675,user162@gmail.com,6+,Small house,Resident_162,312/20,,,Main Road,Near School,Ward 20,Municipality,Malappuram,684286,4,17,Loose / refill,7+,Sometimes,Every 2-3 months,No
3676,user163@gmail.com,2-3,Large house,Resident_163,354/8,,,Main Road,Near School,Ward 19,Municipality,Alappuzha,673865,2,7,Loose / refill,4-7,Never,Rarely,Yes
3677,user164@gmail.com,2-3,Small house,Resident_164,334/2,,,Main Road,Near School,Ward 3,Municipality,Wayanad,685820,2,19,Plastic packet,1-3,Always,Every 2-3 months,No
3678,user165@gmail.com,4-5,Apartment,Resident_165,101/20,,,Main Road,Near School,Ward 25,Municipality,Kozhikode,683796,2,8,Plastic bottle,1-3,Never,Rarely,No
3679,user166@gmail.com,2-3,Small house,Resident_166,70/10,,,Main Road,Near School,Ward 6,Municipality,Kollam,676540,3,2,Loose / refill,4-7,Sometimes,Every month,No
3680,user167@gmail.com,4-5,Small house,Resident_167,267/20,,,Main Road,Near School,Ward 23,Municipality,Malappuram,676205,3,6,Loose / refill,1-3,Sometimes,Every 2-3 months,No
3681,user168@gmail.com,2-3,Large house,Resident_168,193/14,,,Main Road,Near School,Ward 21,Municipality,Idukki,679988,3,5,Plastic bottle,None,Sometimes,Every month,No
3682,user169@gmail.com,6+,Small house,Resident_169,390/16,,,Main Road,Near School,Ward 17,Municipality,Pathanamthitta,685814,5,13,Plastic bottle,7+,Sometimes,Every 2-3 months,No
3683,user170@gmail.com,6+,Large house,Resident_170,192/6,,,Main Road,Near School,Ward 11,Municipality,Ernakulam,687905,5,7,Loose / refill,7+,Always,Every 2-3 months,No
3684,user171@gmail.com,2-3,Apartment,Resident_171,264/20,,,Main Road,Near School,Ward 13,Municipality,Wayanad,678390,1,10,Loose / refill,1-3,Never,Every 2-3 months,No
3685,user172@gmail.com,4-5,Small house,Resident_172,423/8,,,Main Road,Near School,Ward 12,Municipality,Thrissur,677356,3,20,Loose / refill,None,Always,Rarely,No
3686,user173@gmail.com,2-3,Large house,Resident_173,329/13,,,Main Road,Near School,Ward 3,Municipality,Alappuzha,680214,2,9,Loose / refill,None,Never,Every 2-3 months,Yes
3687,user174@gmail.com,4-5,Apartment,Resident_174,85/15,,,Main Road,Near School,Ward 20,Municipality,Kollam,688041,3,19,Plastic packet,7+,Sometimes,Rarely,Yes
3688,user175@gmail.com,1,Large house,Resident_175,103/5,,,Main Road,Near School,Ward 20,Municipality,Kannur,678648,1,17,Loose / refill,7+,Never,Every 2-3 months,No
3689,user176@gmail.com,4-5,Small house,Resident_176,258/13,,,Main Road,Near School,Ward 5,Municipality,Wayanad,674147,4,7,Plastic bottle,None,Always,Every 2-3 months,Yes
3690,user177@gmail.com,6+,Small house,Resident_177,72/13,,,Main Road,Near School,Ward 20,Municipality,Kollam,680677,4,8,Plastic bottle,None,Never,Never,No
3691,user178@gmail.com,2-3,Large house,Resident_178,107/11,,,Main Road,Near School,Ward 19,Municipality,Kollam,677578,2,5,Plastic packet,7+,Sometimes,Every month,Yes
3692,user179@gmail.com,2-3,Small house,Resident_179,106/11,,,Main Road,Near School,Ward 8,Municipality,Kottayam,682333,1,14,Loose / refill,4-7,Never,Every 2-3 months,Yes
3693,user180@gmail.com,6+,Large house,Resident_180,61/18,,,Main Road,Near School,Ward 16,Municipality,Alappuzha,680405,3,9,Plastic packet,None,Always,Every 2-3 months,No
3694,user181@gmail.com,6+,Small house,Resident_181,185/6,,,Main Road,Near School,Ward 20,Municipality,Ernakulam,677902,6,19,Plastic bottle,4-7,Always,Every month,No
3695,user182@gmail.com,1,Apartment,Resident_182,250/8,,,Main Road,Near School,Ward 1,Municipality,Ernakulam,681205,0,3,Plastic packet,7+,Never,Never,Yes
3696,user183@gmail.com,4-5,Large house,Resident_183,48/16,,,Main Road,Near School,Ward 4,Municipality,Ernakulam,682057,2,11,Plastic bottle,None,Sometimes,Rarely,Yes
3697,user184@gmail.com,2-3,Small house,Resident_184,332/1,,,Main Road,Near School,Ward 17,Municipality,Kollam,678339,3,18,Plastic bottle,1-3,Sometimes,Rarely,Yes
3698,user185@gmail.com,4-5,Large house,Resident_185,360/2,,,Main Road,Near School,Ward 17,Municipality,Ernakulam,686864,3,13,Plastic packet,7+,Always,Every month,No
3699,user186@gmail.com,4-5,Small house,Resident_186,1/2,,,Main Road,Near School,Ward 23,Municipality,Idukki,686685,4,19,Plastic bottle,4-7,Sometimes,Rarely,Yes
3700,user187@gmail.com,4-5,Small house,Resident_187,338/4,,,Main Road,Near School,Ward 16,Municipality,Ernakulam,680561,4,3,Loose / refill,4-7,Always,Every month,Yes
3701,user188@gmail.com,2-3,Apartment,Resident_188,18/2,,,Main Road,Near School,Ward 17,Municipality,Wayanad,674061,1,17,Plastic bottle,4-7,Always,Every month,No
3702,user189@gmail.com,6+,Small house,Resident_189,255/19,,,Main Road,Near School,Ward 25,Municipality,Wayanad,680018,4,18,Loose / refill,1-3,Always,Rarely,Yes
3703,user190@gmail.com,4-5,Apartment,Resident_190,217/1,,,Main Road,Near School,Ward 15,Municipality,Kozhikode,681465,3,11,Loose / refill,1-3,Always,Every month,No
3704,user191@gmail.com,2-3,Large house,Resident_191,144/1,,,Main Road,Near School,Ward 6,Municipality,Pathanamthitta,674780,1,13,Plastic packet,1-3,Never,Every 2-3 months,No
3705,user192@gmail.com,2-3,Small house,Resident_192,398/6,,,Main Road,Near School,Ward 22,Municipality,Idukki,670050,1,2,Plastic packet,1-3,Sometimes,Every month,Yes
3706,user193@gmail.com,4-5,Apartment,Resident_193,464/3,,,Main Road,Near School,Ward 5,Municipality,Kottayam,688781,4,9,Plastic packet,None,Never,Every 2-3 months,No
3707,user194@gmail.com,4-5,Apartment,Resident_194,193/15,,,Main Road,Near School,Ward 18,Municipality,Thiruvananthapuram,687669,3,11,Plastic packet,1-3,Never,Rarely,Yes
3708,user195@gmail.com,2-3,Apartment,Resident_195,423/13,,,Main Road,Near School,Ward 15,Municipality,Pathanamthitta,686405,3,11,Loose / refill,None,Never,Rarely,Yes
3709,user196@gmail.com,4-5,Large house,Resident_196,444/4,,,Main Road,Near School,Ward 16,Municipality,Kozhikode,678996,4,10,Loose / refill,4-7,Never,Never,No
3710,user197@gmail.com,2-3,Large house,Resident_197,66/5,,,Main Road,Near School,Ward 19,Municipality,Kottayam,676962,1,5,Plastic bottle,4-7,Sometimes,Rarely,Yes
3711,user198@gmail.com,6+,Apartment,Resident_198,134/13,,,Main Road,Near School,Ward 25,Municipality,Thiruvananthapuram,679484,5,18,Plastic bottle,4-7,Always,Every month,Yes
3712,user199@gmail.com,2-3,Small house,Resident_199,286/7,,,Main Road,Near School,Ward 19,Municipality,Palakkad,675954,1,9,Plastic bottle,7+,Sometimes,Never,No
3713,user200@gmail.com,6+,Large house,Resident_200,316/5,,,Main Road,Near School,Ward 22,Municipality,Pathanamthitta,671825,5,7,Plastic bottle,1-3,Never,Rarely,No
3714,user201@gmail.com,4-5,Small house,Resident_201,471/6,,,Main Road,Near School,Ward 10,Municipality,Palakkad,686370,2,5,Plastic packet,None,Sometimes,Every 2-3 months,Yes
3715,user202@gmail.com,1,Small house,Resident_202,98/20,,,Main Road,Near School,Ward 20,Municipality,Thiruvananthapuram,673798,0,15,Plastic packet,4-7,Never,Rarely,No
3716,user203@gmail.com,2-3,Apartment,Resident_203,78/17,,,Main Road,Near School,Ward 14,Municipality,Alappuzha,682165,2,19,Plastic bottle,1-3,Sometimes,Never,Yes
3717,user204@gmail.com,6+,Large house,Resident_204,84/1,,,Main Road,Near School,Ward 18,Municipality,Malappuram,674710,3,6,Plastic bottle,None,Never,Every month,No
3718,user205@gmail.com,2-3,Small house,Resident_205,97/14,,,Main Road,Near School,Ward 8,Municipality,Ernakulam,684966,3,14,Loose / refill,1-3,Sometimes,Rarely,Yes
3719,user206@gmail.com,4-5,Large house,Resident_206,470/8,,,Main Road,Near School,Ward 9,Municipality,Ernakulam,678144,3,9,Loose / refill,4-7,Always,Rarely,No
3720,user207@gmail.com,4-5,Apartment,Resident_207,409/7,,,Main Road,Near School,Ward 25,Municipality,Kollam,673276,3,8,Loose / refill,7+,Sometimes,Never,No
3721,user208@gmail.com,4-5,Apartment,Resident_208,285/13,,,Main Road,Near School,Ward 9,Municipality,Malappuram,686657,4,11,Plastic packet,4-7,Always,Rarely,No
3722,user209@gmail.com,2-3,Large house,Resident_209,56/3,,,Main Road,Near School,Ward 16,Municipality,Wayanad,681296,3,6,Loose / refill,None,Never,Every 2-3 months,No
3723,user210@gmail.com,4-5,Apartment,Resident_210,298/13,,,Main Road,Near School,Ward 20,Municipality,Thiruvananthapuram,675011,4,11,Plastic bottle,1-3,Sometimes,Every month,Yes
3724,user211@gmail.com,4-5,Large house,Resident_211,186/6,,,Main Road,Near School,Ward 22,Municipality,Idukki,671968,4,18,Plastic packet,1-3,Sometimes,Rarely,No
3725,user212@gmail.com,2-3,Apartment,Resident_212,221/18,,,Main Road,Near School,Ward 15,Municipality,Wayanad,688644,1,7,Plastic bottle,None,Sometimes,Rarely,No
3726,user213@gmail.com,1,Small house,Resident_213,10/10,,,Main Road,Near School,Ward 17,Municipality,Pathanamthitta,673899,0,3,Plastic packet,1-3,Sometimes,Every 2-3 months,No
3727,user214@gmail.com,4-5,Large house,Resident_214,482/10,,,Main Road,Near School,Ward 23,Municipality,Thrissur,686416,3,2,Loose / refill,7+,Sometimes,Never,Yes
3728,user215@gmail.com,4-5,Apartment,Resident_215,160/7,,,Main Road,Near School,Ward 6,Municipality,Thrissur,672287,4,5,Plastic packet,None,Never,Never,Yes
3729,user216@gmail.com,4-5,Large house,Resident_216,423/19,,,Main Road,Near School,Ward 13,Municipality,Palakkad,675091,4,8,Loose / refill,1-3,Sometimes,Never,Yes
3730,user217@gmail.com,2-3,Apartment,Resident_217,283/10,,,Main Road,Near School,Ward 22,Municipality,Palakkad,674897,3,4,Plastic packet,None,Always,Every month,Yes
3731,user218@gmail.com,4-5,Apartment,Resident_218,295/9,,,Main Road,Near School,Ward 16,Municipality,Kasaragod,670428,2,14,Plastic packet,7+,Never,Never,No
3732,user219@gmail.com,6+,Small house,Resident_219,32/9,,,Main Road,Near School,Ward 12,Municipality,Thrissur,682347,6,14,Loose / refill,1-3,Sometimes,Rarely,No
3733,user220@gmail.com,4-5,Apartment,Resident_220,433/6,,,Main Road,Near School,Ward 3,Municipality,Malappuram,676523,4,8,Plastic packet,1-3,Sometimes,Every month,Yes
3734,user221@gmail.com,4-5,Large house,Resident_221,444/7,,,Main Road,Near School,Ward 23,Municipality,Wayanad,675613,2,14,Plastic packet,4-7,Always,Every month,No
3735,user222@gmail.com,4-5,Small house,Resident_222,315/9,,,Main Road,Near School,Ward 3,Municipality,Kozhikode,684192,4,3,Plastic packet,1-3,Never,Rarely,Yes
3736,user223@gmail.com,2-3,Large house,Resident_223,317/12,,,Main Road,Near School,Ward 14,Municipality,Thrissur,686822,2,14,Plastic bottle,1-3,Sometimes,Every month,No
3737,user224@gmail.com,4-5,Large house,Resident_224,217/18,,,Main Road,Near School,Ward 6,Municipality,Kasaragod,685971,2,9,Plastic packet,None,Always,Every month,No
3738,user225@gmail.com,6+,Large house,Resident_225,70/9,,,Main Road,Near School,Ward 23,Municipality,Wayanad,675284,5,20,Plastic bottle,4-7,Always,Never,No
3739,user226@gmail.com,4-5,Small house,Resident_226,132/9,,,Main Road,Near School,Ward 16,Municipality,Thiruvananthapuram,678133,3,14,Plastic bottle,7+,Never,Every 2-3 months,Yes
3740,user227@gmail.com,4-5,Large house,Resident_227,203/10,,,Main Road,Near School,Ward 1,Municipality,Ernakulam,670835,4,4,Loose / refill,4-7,Sometimes,Rarely,No
3741,user228@gmail.com,2-3,Large house,Resident_228,239/11,,,Main Road,Near School,Ward 20,Municipality,Malappuram,674977,1,19,Loose / refill,4-7,Never,Rarely,No
3742,user229@gmail.com,6+,Apartment,Resident_229,317/16,,,Main Road,Near School,Ward 17,Municipality,Kollam,685170,6,14,Plastic packet,7+,Always,Rarely,Yes
3743,user230@gmail.com,4-5,Large house,Resident_230,257/13,,,Main Road,Near School,Ward 9,Municipality,Thiruvananthapuram,673254,4,6,Loose / refill,None,Always,Every month,No
3744,user231@gmail.com,4-5,Large house,Resident_231,484/17,,,Main Road,Near School,Ward 17,Municipality,Idukki,684773,2,3,Plastic packet,None,Always,Every month,No
3745,user232@gmail.com,2-3,Small house,Resident_232,313/3,,,Main Road,Near School,Ward 23,Municipality,Wayanad,674453,1,17,Plastic packet,None,Always,Every month,Yes
3746,user233@gmail.com,6+,Apartment,Resident_233,394/16,,,Main Road,Near School,Ward 7,Municipality,Alappuzha,673551,5,15,Plastic bottle,4-7,Never,Every 2-3 months,Yes
3747,user234@gmail.com,4-5,Small house,Resident_234,400/20,,,Main Road,Near School,Ward 16,Municipality,Kollam,676731,2,11,Plastic bottle,1-3,Always,Every month,Yes
3748,user235@gmail.com,6+,Large house,Resident_235,429/3,,,Main Road,Near School,Ward 19,Municipality,Kottayam,675647,4,12,Plastic bottle,None,Never,Every 2-3 months,No
3749,user236@gmail.com,1,Small house,Resident_236,206/18,,,Main Road,Near School,Ward 11,Municipality,Kozhikode,686832,1,19,Loose / refill,None,Always,Never,No
3750,user237@gmail.com,1,Apartment,Resident_237,294/6,,,Main Road,Near School,Ward 24,Municipality,Ernakulam,687832,1,3,Loose / refill,None,Sometimes,Never,No
3751,user238@gmail.com,4-5,Apartment,Resident_238,270/19,,,Main Road,Near School,Ward 19,Municipality,Idukki,687227,4,9,Plastic packet,7+,Always,Every 2-3 months,Yes
3752,user239@gmail.com,1,Large house,Resident_239,235/19,,,Main Road,Near School,Ward 16,Municipality,Kannur,687207,0,3,Plastic bottle,7+,Always,Every 2-3 months,No
3753,user240@gmail.com,1,Apartment,Resident_240,93/11,,,Main Road,Near School,Ward 24,Municipality,Idukki,684740,1,20,Loose / refill,None,Sometimes,Never,No
3754,user241@gmail.com,2-3,Large house,Resident_241,489/5,,,Main Road,Near School,Ward 20,Municipality,Thiruvananthapuram,689741,1,5,Plastic packet,7+,Always,Every month,Yes
3755,user242@gmail.com,2-3,Apartment,Resident_242,238/13,,,Main Road,Near School,Ward 11,Municipality,Kasaragod,682131,3,17,Plastic packet,1-3,Never,Every 2-3 months,Yes
3756,user243@gmail.com,4-5,Large house,Resident_243,156/5,,,Main Road,Near School,Ward 3,Municipality,Thiruvananthapuram,683997,4,16,Loose / refill,None,Sometimes,Every 2-3 months,Yes
3757,user244@gmail.com,6+,Large house,Resident_244,246/15,,,Main Road,Near School,Ward 22,Municipality,Pathanamthitta,686187,5,20,Plastic bottle,4-7,Never,Every 2-3 months,Yes
3758,user245@gmail.com,4-5,Small house,Resident_245,448/10,,,Main Road,Near School,Ward 25,Municipality,Kottayam,684450,4,17,Plastic bottle,1-3,Never,Never,No
3759,user246@gmail.com,4-5,Apartment,Resident_246,415/17,,,Main Road,Near School,Ward 21,Municipality,Kozhikode,676010,2,16,Loose / refill,7+,Never,Every 2-3 months,Yes
3760,user247@gmail.com,4-5,Large house,Resident_247,345/9,,,Main Road,Near School,Ward 6,Municipality,Thiruvananthapuram,680689,3,16,Plastic packet,None,Sometimes,Every month,No
3761,user248@gmail.com,6+,Large house,Resident_248,101/15,,,Main Road,Near School,Ward 25,Municipality,Wayanad,686988,3,13,Plastic bottle,7+,Never,Every 2-3 months,Yes
3762,user249@gmail.com,1,Small house,Resident_249,3/1,,,Main Road,Near School,Ward 7,Municipality,Thiruvananthapuram,676316,0,8,Plastic packet,7+,Always,Every month,No
3763,user250@gmail.com,4-5,Small house,Resident_250,213/13,,,Main Road,Near School,Ward 12,Municipality,Kasaragod,684572,2,13,Plastic bottle,4-7,Sometimes,Never,No
3764,user251@gmail.com,4-5,Apartment,Resident_251,175/8,,,Main Road,Near School,Ward 10,Municipality,Kannur,677588,2,20,Loose / refill,None,Never,Every 2-3 months,Yes
3765,user252@gmail.com,2-3,Small house,Resident_252,222/3,,,Main Road,Near School,Ward 17,Municipality,Ernakulam,683630,3,20,Loose / refill,4-7,Sometimes,Every month,Yes
3766,user253@gmail.com,2-3,Large house,Resident_253,384/17,,,Main Road,Near School,Ward 12,Municipality,Kollam,686327,2,6,Plastic bottle,1-3,Always,Rarely,Yes
3767,user254@gmail.com,2-3,Large house,Resident_254,318/7,,,Main Road,Near School,Ward 15,Municipality,Idukki,670831,1,15,Plastic packet,1-3,Never,Every month,Yes
3768,user255@gmail.com,2-3,Apartment,Resident_255,39/10,,,Main Road,Near School,Ward 3,Municipality,Kannur,679392,2,19,Plastic bottle,1-3,Always,Rarely,Yes
