id,user_email,food_waste,compost,garden_waste
3045,user41@gmail.com,500g_1kg,mixed,weekly
3046,user42@gmail.com,250g_500g,community,monthly
3047,user43@gmail.com,500g_1kg,worm_compost,weekly
3048,user44@gmail.com,250g_500g,collector,monthly
3049,user45@gmail.com,250g_500g,biomethanation,no
3050,user46@gmail.com,250g_500g,biomethanation,no
3051,user47@gmail.com,more_1kg,worm_compost,daily
3052,user48@gmail.com,500g_1kg,community,monthly
3053,user49@gmail.com,more_1kg,collector,monthly
3054,user50@gmail.com,500g_1kg,home_compost,no
3055,user51@gmail.com,500g_1kg,worm_compost,no
3056,user52@gmail.com,250g_500g,mixed,weekly
3057,user53@gmail.com,more_1kg,collector,weekly
3058,user54@gmail.com,500g_1kg,home_compost,monthly
3059,user55@gmail.com,500g_1kg,collector,weekly
3060,user56@gmail.com,500g_1kg,worm_compost,no
3061,user57@gmail.com,500g_1kg,collector,daily
3062,user58@gmail.com,less_250g,mixed,no
3063,user59@gmail.com,500g_1kg,mixed,no
3064,user60@gmail.com,500g_1kg,mixed,monthly
3065,user61@gmail.com,250g_500g,mixed,weekly
3066,user62@gmail.com,more_1kg,worm_compost,daily
3067,user63@gmail.com,250g_500g,community,no
3068,user64@gmail.com,250g_500g,biomethanation,weekly
3069,user65@gmail.com,250g_500g,collector,weekly
3070,user66@gmail.com,250g_500g,worm_compost,no
3071,user67@gmail.com,500g_1kg,worm_compost,daily
3072,user68@gmail.com,500g_1kg,home_compost,daily
3073,user69@gmail.com,250g_500g,worm_compost,daily
3074,user70@gmail.com,250g_500g,worm_compost,daily
3075,user71@gmail.com,more_1kg,collector,weekly
3076,user72@gmail.com,250g_500g,collector,daily
3077,user73@gmail.com,250g_500g,worm_compost,monthly
3078,user74@gmail.com,more_1kg,biomethanation,daily
3079,user75@gmail.com,250g_500g,biomethanation,daily
3080,user76@gmail.com,250g_500g,home_compost,no
3081,user77@gmail.com,500g_1kg,mixed,weekly
3082,user78@gmail.com,more_1kg,worm_compost,no
3083,user79@gmail.com,250g_500g,collector,monthly
3084,user80@gmail.com,250g_500g,worm_compost,monthly
3085,user81@gmail.com,250g_500g,biomethanation,monthly
3086,user82@gmail.com,500g_1kg,collector,monthly
3087,user83@gmail.com,250g_500g,home_compost,daily
3088,user84@gmail.com,500g_1kg,mixed,weekly
3089,user85@gmail.com,250g_500g,home_compost,daily
3090,user86@gmail.com,500g_1kg,community,monthly
3091,user87@gmail.com,250g_500g,collector,no
3092,user88@gmail.com,more_1kg,mixed,weekly
3093,user89@gmail.com,less_250g,community,daily
3094,user90@gmail.com,250g_500g,mixed,daily
3095,user91@gmail.com,more_1kg,mixed,weekly
3096,user92@gmail.com,less_250g,collector,daily
3097,user93@gmail.com,500g_1kg,community,daily
3098,user94@gmail.com,more_1kg,community,monthly
3099,user95@gmail.com,500g_1kg,biomethanation,daily
3100,user96@gmail.com,more_1kg,biomethanation,no
3101,user97@gmail.com,250g_500g,biomethanation,weekly
3102,user98@gmail.com,500g_1kg,collector,monthly
3103,user99@gmail.com,250g_500g,collector,no
3104,user100@gmail.com,250g_500g,collector,daily
3105,user101@gmail.com,250g_500g,biomethanation,daily
3106,user102@gmail.com,500g_1kg,home_compost,no
3107,user103@gmail.com,500g_1kg,home_compost,weekly
3108,user104@gmail.com,250g_500g,worm_compost,weekly
3109,user105@gmail.com,500g_1kg,community,daily
3110,user106@gmail.com,250g_500g,community,no
3111,user107@gmail.com,250g_500g,collector,no
3112,user108@gmail.com,250g_500g,community,weekly
3113,user109@gmail.com,500g_1kg,biomethanation,no
3114,user110@gmail.com,250g_500g,worm_compost,monthly
3115,user111@gmail.com,250g_500g,mixed,daily
3116,user112@gmail.com,250g_500g,mixed,daily
3117,user113@gmail.com,250g_500g,community,weekly
3118,user114@gmail.com,less_250g,collector,weekly
3119,user115@gmail.com,250g_500g,community,monthly
3120,user116@gmail.com,more_1kg,biomethanation,monthly
3121,user117@gmail.com,250g_500g,biomethanation,daily
3122,user118@gmail.com,500g_1kg,collector,no
3123,user119@gmail.com,250g_500g,collector,no
3124,user120@gmail.com,500g_1kg,biomethanation,daily
3125,user121@gmail.com,500g_1kg,collector,daily
3126,user122@gmail.com,250g_500g,home_compost,daily
3127,user123@gmail.com,250g_500g,collector,weekly
3128,user124@gmail.com,250g_500g,community,no
3129,user125@gmail.com,250g_500g,collector,no
3130,user126@gmail.com,250g_500g,collector,daily
3131,user127@gmail.com,more_1kg,worm_compost,no
3132,user128@gmail.com,more_1kg,home_compost,monthly
3133,user129@gmail.com,250g_500g,community,monthly
3134,user130@gmail.com,250g_500g,worm_compost,weekly
3135,user131@gmail.com,500g_1kg,mixed,monthly
3136,user132@gmail.com,500g_1kg,mixed,monthly
3137,user133@gmail.com,500g_1kg,community,monthly
3138,user134@gmail.com,less_250g,worm_compost,daily
3139,user135@gmail.com,500g_1kg,community,daily
3140,user136@gmail.com,more_1kg,mixed,daily
3141,user137@gmail.com,250g_500g,home_compost,no
3142,user138@gmail.com,500g_1kg,biomethanation,no
3143,user139@gmail.com,250g_500g,community,weekly
3144,user140@gmail.com,250g_500g,collector,monthly
3145,user141@gmail.com,500g_1kg,home_compost,no
3146,user142@gmail.com,500g_1kg,community,daily
3147,user143@gmail.com,less_250g,biomethanation,no
3148,user144@gmail.com,500g_1kg,biomethanation,monthly
3149,user145@gmail.com,500g_1kg,home_compost,no
3150,user146@gmail.com,less_250g,home_compost,no
3151,user147@gmail.com,250g_500g,community,daily
3152,user148@gmail.com,500g_1kg,biomethanation,no
3153,user149@gmail.com,250g_500g,worm_compost,monthly
3154,user150@gmail.com,500g_1kg,home_compost,daily
3155,user151@gmail.com,500g_1kg,mixed,monthly
3156,user152@gmail.com,500g_1kg,worm_compost,weekly
3157,user153@gmail.com,500g_1kg,community,no
3158,user154@gmail.com,500g_1kg,community,weekly
3159,user155@gmail.com,500g_1kg,community,daily
3160,user156@gmail.com,more_1kg,biomethanation,monthly
3161,user157@gmail.com,less_250g,mixed,monthly
3162,user158@gmail.com,500g_1kg,community,weekly
3163,user159@gmail.com,250g_500g,home_compost,weekly
3164,user160@gmail.com,500g_1kg,home_compost,monthly
3165,user161@gmail.com,more_1kg,collector,daily
3166,user162@gmail.com,less_250g,home_compost,monthly
3167,user163@gmail.com,more_1kg,worm_compost,weekly
3168,user164@gmail.com,250g_500g,home_compost,no
3169,user165@gmail.com,500g_1kg,mixed,no
3170,user166@gmail.com,500g_1kg,home_compost,weekly
3171,user167@gmail.com,250g_500g,community,weekly
3172,user168@gmail.com,250g_500g,worm_compost,no
3173,user169@gmail.com,500g_1kg,collector,no
3174,user170@gmail.com,250g_500g,community,no
3175,user171@gmail.com,500g_1kg,home_compost,weekly
3176,user172@gmail.com,500g_1kg,worm_compost,weekly
3177,user173@gmail.com,250g_500g,mixed,monthly
3178,user174@gmail.com,more_1kg,collector,monthly
3179,user175@gmail.com,500g_1kg,mixed,weekly
3180,user176@gmail.com,250g_500g,community,monthly
3181,user177@gmail.com,500g_1kg,mixed,daily
3182,user178@gmail.com,more_1kg,worm_compost,monthly
3183,user179@gmail.com,500g_1kg,mixed,weekly
3184,user180@gmail.com,250g_500g,biomethanation,daily
3185,user181@gmail.com,500g_1kg,collector,daily
3186,user182@gmail.com,250g_500g,home_compost,daily
3187,user183@gmail.com,500g_1kg,home_compost,no
3188,user184@gmail.com,250g_500g,worm_compost,no
3189,user185@gmail.com,500g_1kg,community,daily
3190,user186@gmail.com,250g_500g,mixed,no
3191,user187@gmail.com,500g_1kg,worm_compost,no
3192,user188@gmail.com,500g_1kg,biomethanation,daily
3193,user189@gmail.com,more_1kg,worm_compost,no
3194,user190@gmail.com,250g_500g,home_compost,monthly
3195,user191@gmail.com,less_250g,collector,daily
3196,user192@gmail.com,more_1kg,biomethanation,weekly
3197,user193@gmail.com,250g_500g,collector,monthly
3198,user194@gmail.com,250g_500g,mixed,monthly
3199,user195@gmail.com,250g_500g,collector,daily
3200,user196@gmail.com,more_1kg,home_compost,weekly
3201,user197@gmail.com,less_250g,collector,no
3202,user198@gmail.com,500g_1kg,mixed,weekly
3203,user199@gmail.com,250g_500g,home_compost,monthly
3204,user200@gmail.com,250g_500g,home_compost,monthly
3205,user201@gmail.com,500g_1kg,biomethanation,weekly
3206,user202@gmail.com,250g_500g,mixed,daily
3207,user203@gmail.com,less_250g,home_compost,monthly
3208,user204@gmail.com,250g_500g,home_compost,no
3209,user205@gmail.com,less_250g,biomethanation,daily
3210,user206@gmail.com,250g_500g,community,no
3211,user207@gmail.com,less_250g,biomethanation,weekly
3212,user208@gmail.com,500g_1kg,collector,monthly
3213,user209@gmail.com,less_250g,community,monthly
3214,user210@gmail.com,250g_500g,worm_compost,weekly
3215,user211@gmail.com,less_250g,home_compost,no
3216,user212@gmail.com,more_1kg,collector,no
3217,user213@gmail.com,250g_500g,biomethanation,weekly
3218,user214@gmail.com,250g_500g,community,weekly
3219,user215@gmail.com,250g_500g,collector,no
3220,user216@gmail.com,250g_500g,community,weekly
3221,user217@gmail.com,more_1kg,collector,daily
3222,user218@gmail.com,250g_500g,mixed,no
3223,user219@gmail.com,500g_1kg,community,monthly
3224,user220@gmail.com,250g_500g,home_compost,daily
3225,user221@gmail.com,500g_1kg,home_compost,no
3226,user222@gmail.com,500g_1kg,worm_compost,weekly
3227,user223@gmail.com,500g_1kg,community,weekly
3228,user224@gmail.com,less_250g,biomethanation,weekly
3229,user225@gmail.com,250g_500g,community,no
3230,user226@gmail.com,500g_1kg,mixed,monthly
3231,user227@gmail.com,less_250g,home_compost,no
3232,user228@gmail.com,500g_1kg,biomethanation,no
3233,user229@gmail.com,less_250g,collector,monthly
3234,user230@gmail.com,500g_1kg,community,daily
3235,user231@gmail.com,more_1kg,mixed,weekly
3236,user232@gmail.com,250g_500g,mixed,weekly
3237,user233@gmail.com,250g_500g,home_compost,monthly
3238,user234@gmail.com,250g_500g,worm_compost,monthly
3239,user235@gmail.com,250g_500g,community,no
3240,user236@gmail.com,more_1kg,mixed,monthly
3241,user237@gmail.com,500g_1kg,worm_compost,no
3242,user238@gmail.com,250g_500g,worm_compost,daily
3243,user239@gmail.com,250g_500g,mixed,daily
3244,user240@gmail.com,500g_1kg,collector,weekly
3245,user241@gmail.com,500g_1kg,collector,daily
3246,user242@gmail.com,500g_1kg,home_compost,monthly
3247,user243@gmail.com,250g_500g,community,monthly
3248,user244@gmail.com,500g_1kg,community,daily
3249,user245@gmail.com,more_1kg,biomethanation,daily
3250,user246@gmail.com,250g_500g,home_compost,monthly
3251,user247@gmail.com,250g_500g,mixed,no
3252,user248@gmail.com,250g_500g,mixed,weekly
3253,user249@gmail.com,500g_1kg,community,monthly
3254,user250@gmail.com,250g_500g,community,no
3255,user251@gmail.com,250g_500g,mixed,weekly
3256,user252@gmail.com,250g_500g,biomethanation,daily
3257,user253@gmail.com,less_250g,worm_compost,monthly
3258,user254@gmail.com,less_250g,home_compost,no
3259,user255@gmail.com,250g_500g,collector,weekly
3260,user256@gmail.com,500g_1kg,home_compost,no
3261,user257@gmail.com,250g_500g,community,no
3262,user258@gmail.com,500g_1kg,home_compost,daily
3263,user259@gmail.com,250g_500g,community,daily
3264,user260@gmail.com,500g_1kg,mixed,weekly
3265,user261@gmail.com,500g_1kg,home_compost,weekly
3266,user262@gmail.com,250g_500g,mixed,monthly
3267,user263@gmail.com,500g_1kg,home_compost,monthly
3268,user264@gmail.com,250g_500g,biomethanation,daily
3269,user265@gmail.com,250g_500g,biomethanation,monthly
3270,user266@gmail.com,more_1kg,collector,monthly
3271,user267@gmail.com,more_1kg,community,daily
3272,user268@gmail.com,500g_1kg,mixed,no
3273,user269@gmail.com,less_250g,collector,weekly
3274,user270@gmail.com,more_1kg,mixed,no
3275,user271@gmail.com,500g_1kg,community,weekly
3276,user272@gmail.com,250g_500g,home_compost,daily
3277,user273@gmail.com,less_250g,home_compost,monthly
3278,user274@gmail.com,less_250g,biomethanation,weekly
3279,user275@gmail.com,250g_500g,mixed,no
3280,user276@gmail.com,500g_1kg,collector,monthly
3281,user277@gmail.com,500g_1kg,home_compost,monthly
3282,user278@gmail.com,500g_1kg,collector,monthly
3283,user279@gmail.com,more_1kg,worm_compost,daily
3284,user280@gmail.com,less_250g,home_compost,monthly
3285,user281@gmail.com,more_1kg,worm_compost,monthly
3286,user282@gmail.com,less_250g,collector,monthly
3287,user283@gmail.com,less_250g,community,no
3288,user284@gmail.com,250g_500g,community,daily
3289,user285@gmail.com,500g_1kg,worm_compost,monthly
3290,user286@gmail.com,250g_500g,worm_compost,no
3291,user287@gmail.com,250g_500g,community,monthly
3292,user288@gmail.com,500g_1kg,worm_compost,daily
3293,user289@gmail.com,250g_500g,home_compost,weekly
3294,user290@gmail.com,500g_1kg,mixed,weekly
3295,user291@gmail.com,250g_500g,biomethanation,monthly
3296,user292@gmail.com,500g_1kg,worm_compost,daily
3297,user293@gmail.com,500g_1kg,community,no
3298,user294@gmail.com,250g_500g,community,no
3299,user295@gmail.com,250g_500g,home_compost,no
3300,user296@gmail.com,500g_1kg,collector,monthly
3301,user297@gmail.com,250g_500g,biomethanation,weekly
3302,user298@gmail.com,250g_500g,home_compost,monthly
3303,user299@gmail.com,250g_500g,mixed,daily
3304,user300@gmail.com,500g_1kg,mixed,no
3305,user301@gmail.com,more_1kg,collector,weekly
3306,user302@gmail.com,more_1kg,home_compost,weekly
3307,user303@gmail.com,250g_500g,biomethanation,no
3308,user304@gmail.com,250g_500g,mixed,no
3309,user305@gmail.com,250g_500g,worm_compost,weekly
3310,user306@gmail.com,500g_1kg,community,no
3311,user307@gmail.com,250g_500g,worm_compost,weekly
3312,user308@gmail.com,more_1kg,biomethanation,weekly
3313,user309@gmail.com,more_1kg,community,monthly
3314,user310@gmail.com,500g_1kg,community,no
3315,user311@gmail.com,500g_1kg,worm_compost,weekly
3316,user312@gmail.com,less_250g,collector,daily
3317,user313@gmail.com,less_250g,worm_compost,monthly
3318,user314@gmail.com,250g_500g,mixed,weekly
3319,user315@gmail.com,250g_500g,collector,no
3320,user316@gmail.com,500g_1kg,worm_compost,weekly
3321,user317@gmail.com,250g_500g,biomethanation,monthly
3322,user318@gmail.com,more_1kg,worm_compost,monthly
3323,user319@gmail.com,250g_500g,home_compost,daily
3324,user320@gmail.com,500g_1kg,collector,no
3325,user321@gmail.com,500g_1kg,mixed,monthly
3326,user322@gmail.com,500g_1kg,biomethanation,daily
3327,user323@gmail.com,more_1kg,biomethanation,weekly
3328,user324@gmail.com,less_250g,home_compost,monthly
3329,user325@gmail.com,250g_500g,collector,monthly
3330,user326@gmail.com,500g_1kg,collector,daily
3331,user327@gmail.com,250g_500g,worm_compost,no
3332,user328@gmail.com,500g_1kg,worm_compost,monthly
3333,user329@gmail.com,500g_1kg,collector,daily
3334,user330@gmail.com,less_250g,biomethanation,no
3335,user331@gmail.com,250g_500g,mixed,daily
3336,user332@gmail.com,250g_500g,community,weekly
3337,user333@gmail.com,500g_1kg,home_compost,no
3338,user334@gmail.com,more_1kg,worm_compost,weekly
3339,user335@gmail.com,less_250g,mixed,daily
3340,user336@gmail.com,500g_1kg,worm_compost,no
3341,user337@gmail.com,250g_500g,biomethanation,no
3342,user338@gmail.com,500g_1kg,biomethanation,weekly
3343,user339@gmail.com,500g_1kg,community,weekly
3344,user340@gmail.com,250g_500g,collector,weekly
3345,user341@gmail.com,500g_1kg,biomethanation,weekly
3346,user342@gmail.com,500g_1kg,collector,monthly
3347,user343@gmail.com,500g_1kg,worm_compost,monthly
3348,user344@gmail.com,250g_500g,biomethanation,monthly
3349,user345@gmail.com,250g_500g,community,weekly
3350,user346@gmail.com,more_1kg,home_compost,weekly
3351,user347@gmail.com,250g_500g,mixed,weekly
3352,user348@gmail.com,500g_1kg,collector,no
3353,user349@gmail.com,250g_500g,collector,monthly
3354,user350@gmail.com,more_1kg,mixed,no
3355,user351@gmail.com,250g_500g,biomethanation,no
3356,user352@gmail.com,250g_500g,home_compost,daily
3357,user353@gmail.com,less_250g,worm_compost,monthly
3358,user354@gmail.com,500g_1kg,community,no
3359,user355@gmail.com,500g_1kg,community,monthly
3360,user356@gmail.com,250g_500g,collector,weekly
3361,user357@gmail.com,250g_500g,collector,monthly
3362,user358@gmail.com,250g_500g,worm_compost,monthly
3363,user359@gmail.com,250g_500g,community,daily
3364,user360@gmail.com,500g_1kg,mixed,no
3365,user361@gmail.com,500g_1kg,community,weekly
3366,user362@gmail.com,less_250g,home_compost,daily
3367,user363@gmail.com,less_250g,home_compost,no
3368,user364@gmail.com,more_1kg,home_compost,no
3369,user365@gmail.com,250g_500g,community,monthly
3370,user366@gmail.com,250g_500g,biomethanation,monthly
3371,user367@gmail.com,500g_1kg,home_compost,weekly
3372,user368@gmail.com,500g_1kg,worm_compost,daily
3373,user369@gmail.com,250g_500g,biomethanation,monthly
3374,user370@gmail.com,500g_1kg,biomethanation,daily
3375,user371@gmail.com,250g_500g,collector,daily
3376,user372@gmail.com,500g_1kg,home_compost,no
3377,user373@gmail.com,250g_500g,biomethanation,monthly
3378,user374@gmail.com,500g_1kg,home_compost,weekly
3379,user375@gmail.com,500g_1kg,worm_compost,daily
3380,user376@gmail.com,250g_500g,home_compost,weekly
3381,user377@gmail.com,250g_500g,biomethanation,no
3382,user378@gmail.com,more_1kg,worm_compost,monthly
3383,user379@gmail.com,less_250g,collector,daily
3384,user380@gmail.com,500g_1kg,collector,monthly
3385,user381@gmail.com,less_250g,mixed,daily
3386,user382@gmail.com,250g_500g,home_compost,monthly
3387,user383@gmail.com,more_1kg,mixed,no
3388,user384@gmail.com,less_250g,community,daily
3389,user385@gmail.com,250g_500g,home_compost,monthly
3390,user386@gmail.com,250g_500g,worm_compost,weekly
3391,user387@gmail.com,more_1kg,mixed,weekly
3392,user388@gmail.com,500g_1kg,collector,no
3393,user389@gmail.com,500g_1kg,home_compost,daily
3394,user390@gmail.com,less_250g,home_compost,weekly
3395,user391@gmail.com,250g_500g,collector,daily
3396,user392@gmail.com,more_1kg,mixed,monthly
3397,user393@gmail.com,250g_500g,worm_compost,weekly
3398,user394@gmail.com,500g_1kg,home_compost,daily
3399,user395@gmail.com,more_1kg,biomethanation,weekly
3400,user396@gmail.com,500g_1kg,worm_compost,no
3401,user397@gmail.com,250g_500g,collector,monthly
3402,user398@gmail.com,250g_500g,mixed,monthly
3403,user399@gmail.com,500g_1kg,worm_compost,monthly
3404,user400@gmail.com,250g_500g,community,no
3405,user401@gmail.com,500g_1kg,worm_compost,monthly
3406,user402@gmail.com,250g_500g,home_compost,monthly
3407,user403@gmail.com,250g_500g,home_compost,monthly
3408,user404@gmail.com,more_1kg,worm_compost,weekly
3409,user405@gmail.com,less_250g,mixed,weekly
3410,user406@gmail.com,more_1kg,worm_compost,weekly
3411,user407@gmail.com,250g_500g,worm_compost,weekly
3412,user408@gmail.com,500g_1kg,mixed,monthly
3413,user409@gmail.com,less_250g,biomethanation,weekly
3414,user410@gmail.com,250g_500g,home_compost,daily
3415,user411@gmail.com,250g_500g,collector,monthly
3416,user412@gmail.com,less_250g,biomethanation,no
3417,user413@gmail.com,500g_1kg,biomethanation,monthly
3418,user414@gmail.com,500g_1kg,worm_compost,monthly
3419,user415@gmail.com,less_250g,community,no
3420,user416@gmail.com,more_1kg,home_compost,weekly
3421,user417@gmail.com,more_1kg,worm_compost,weekly
3422,user418@gmail.com,more_1kg,community,no
3423,user419@gmail.com,500g_1kg,worm_compost,weekly
3424,user420@gmail.com,500g_1kg,mixed,monthly
3425,user421@gmail.com,500g_1kg,community,weekly
3426,user422@gmail.com,more_1kg,home_compost,no
3427,user423@gmail.com,less_250g,biomethanation,weekly
3428,user424@gmail.com,250g_500g,biomethanation,monthly
3429,user425@gmail.com,500g_1kg,home_compost,daily
3430,user426@gmail.com,500g_1kg,mixed,weekly
3431,user427@gmail.com,250g_500g,collector,no
3432,user428@gmail.com,500g_1kg,collector,no
3433,user429@gmail.com,less_250g,mixed,monthly
3434,user430@gmail.com,500g_1kg,home_compost,no
3435,user431@gmail.com,500g_1kg,biomethanation,weekly
3436,user432@gmail.com,more_1kg,collector,no
3437,user433@gmail.com,500g_1kg,mixed,weekly
3438,user434@gmail.com,more_1kg,home_compost,weekly
3439,user435@gmail.com,500g_1kg,home_compost,daily
3440,user436@gmail.com,more_1kg,biomethanation,weekly
3441,user437@gmail.com,250g_500g,biomethanation,monthly
3442,user438@gmail.com,250g_500g,worm_compost,weekly
3443,user439@gmail.com,250g_500g,collector,daily
3444,user440@gmail.com,more_1kg,community,monthly
3445,user441@gmail.com,more_1kg,biomethanation,no
3446,user442@gmail.com,500g_1kg,home_compost,weekly
3447,user443@gmail.com,500g_1kg,mixed,weekly
3448,user444@gmail.com,250g_500g,biomethanation,monthly
3449,user445@gmail.com,500g_1kg,collector,daily
3450,user446@gmail.com,250g_500g,community,monthly
3451,user447@gmail.com,500g_1kg,worm_compost,monthly
3452,user448@gmail.com,250g_500g,mixed,daily
3453,user449@gmail.com,less_250g,mixed,no
3454,user450@gmail.com,500g_1kg,community,monthly
3455,user451@gmail.com,500g_1kg,mixed,weekly
3456,user452@gmail.com,250g_500g,biomethanation,monthly
3457,user453@gmail.com,500g_1kg,biomethanation,daily
3458,user454@gmail.com,more_1kg,worm_compost,monthly
3459,user455@gmail.com,250g_500g,collector,no
3460,user456@gmail.com,500g_1kg,biomethanation,monthly
3461,user457@gmail.com,500g_1kg,biomethanation,daily
3462,user458@gmail.com,500g_1kg,worm_compost,no
3463,user459@gmail.com,250g_500g,biomethanation,no
3464,user460@gmail.com,more_1kg,collector,weekly
3465,user461@gmail.com,250g_500g,collector,daily
3466,user462@gmail.com,less_250g,home_compost,no
3467,user463@gmail.com,500g_1kg,mixed,weekly
3468,user464@gmail.com,500g_1kg,collector,weekly
3469,user465@gmail.com,500g_1kg,community,weekly
3470,user466@gmail.com,250g_500g,mixed,daily
3471,user467@gmail.com,500g_1kg,mixed,weekly
3472,user468@gmail.com,250g_500g,worm_compost,monthly
3473,user469@gmail.com,more_1kg,collector,monthly
3474,user470@gmail.com,less_250g,mixed,no
3475,user471@gmail.com,250g_500g,biomethanation,daily
3476,user472@gmail.com,500g_1kg,home_compost,monthly
3477,user473@gmail.com,less_250g,community,monthly
3478,user474@gmail.com,250g_500g,community,weekly
3479,user475@gmail.com,500g_1kg,home_compost,daily
3480,user476@gmail.com,500g_1kg,mixed,daily
3481,user477@gmail.com,500g_1kg,biomethanation,monthly
3482,user478@gmail.com,more_1kg,biomethanation,no
3483,user479@gmail.com,500g_1kg,collector,weekly
3484,user480@gmail.com,more_1kg,collector,daily
3485,user481@gmail.com,500g_1kg,collector,weekly
3486,user482@gmail.com,500g_1kg,community,monthly
3487,user483@gmail.com,less_250g,community,no
3488,user484@gmail.com,250g_500g,home_compost,no
3489,user485@gmail.com,250g_500g,mixed,no
3490,user486@gmail.com,500g_1kg,worm_compost,weekly
3491,user487@gmail.com,250g_500g,worm_compost,monthly
3492,user488@gmail.com,500g_1kg,worm_compost,no
3493,user489@gmail.com,500g_1kg,home_compost,monthly
3494,user490@gmail.com,250g_500g,mixed,daily
3495,user491@gmail.com,250g_500g,collector,no
3496,user492@gmail.com,250g_500g,mixed,weekly
3497,user493@gmail.com,500g_1kg,collector,weekly
3498,user494@gmail.com,250g_500g,biomethanation,weekly
3499,user495@gmail.com,250g_500g,worm_compost,monthly
3500,user496@gmail.com,more_1kg,home_compost,weekly
3501,user497@gmail.com,500g_1kg,worm_compost,no
3502,user498@gmail.com,500g_1kg,home_compost,no
3503,user499@gmail.com,500g_1kg,collector,weekly
3504,user500@gmail.com,more_1kg,community,daily
3505,user1@gmail.com,250g_500g,collector,daily
3506,user2@gmail.com,500g_1kg,community,monthly
3507,user3@gmail.com,500g_1kg,worm_compost,weekly
3508,user4@gmail.com,500g_1kg,home_compost,monthly
3509,user5@gmail.com,500g_1kg,worm_compost,weekly
3510,user6@gmail.com,more_1kg,worm_compost,weekly
3511,user7@gmail.com,250g_500g,biomethanation,weekly
3512,user8@gmail.com,more_1kg,home_compost,weekly
3513,user9@gmail.com,250g_500g,mixed,monthly
3514,user10@gmail.com,500g_1kg,home_compost,no
3515,user11@gmail.com,250g_500g,home_compost,no
3516,user12@gmail.com,250g_500g,collector,daily
3517,user13@gmail.com,500g_1kg,worm_compost,daily
3518,user14@gmail.com,250g_500g,biomethanation,weekly
3519,user15@gmail.com,500g_1kg,mixed,daily
3520,user16@gmail.com,less_250g,collector,monthly
3521,user17@gmail.com,less_250g,worm_compost,daily
3522,user18@gmail.com,250g_500g,community,daily
3523,user19@gmail.com,more_1kg,worm_compost,monthly
3524,user20@gmail.com,250g_500g,worm_compost,no
3525,user21@gmail.com,250g_500g,mixed,no
3526,user22@gmail.com,250g_500g,collector,daily
3527,user23@gmail.com,500g_1kg,collector,weekly
3528,user24@gmail.com,500g_1kg,community,daily
3529,user25@gmail.com,less_250g,home_compost,daily
3530,user26@gmail.com,500g_1kg,biomethanation,daily
3531,user27@gmail.com,250g_500g,home_compost,no
3532,user28@gmail.com,250g_500g,biomethanation,no
3533,user29@gmail.com,500g_1kg,community,weekly
3534,user30@gmail.com,250g_500g,home_compost,weekly
3535,user31@gmail.com,500g_1kg,biomethanation,weekly
3536,user32@gmail.com,more_1kg,collector,weekly
3537,user33@gmail.com,250g_500g,mixed,daily
3538,user34@gmail.com,500g_1kg,mixed,daily
3539,user35@gmail.com,500g_1kg,community,monthly
3540,user36@gmail.com,more_1kg,community,no
3541,user37@gmail.com,250g_500g,collector,no
3542,user38@gmail.com,250g_500g,community,monthly
3543,user39@gmail.com,500g_1kg,mixed,monthly
3544,user40@gmail.com,250g_500g,community,weekly
3545,user41@gmail.com,more_1kg,collector,no
3546,user42@gmail.com,500g_1kg,worm_compost,weekly
3547,user43@gmail.com,250g_500g,worm_compost,no
3548,user44@gmail.com,less_250g,home_compost,no
3549,user45@gmail.com,less_250g,biomethanation,daily
3550,user46@gmail.com,more_1kg,collector,monthly
3551,user47@gmail.com,500g_1kg,mixed,weekly
3552,user48@gmail.com,250g_500g,worm_compost,monthly
3553,user49@gmail.com,250g_500g,worm_compost,weekly
3554,user50@gmail.com,250g_500g,biomethanation,monthly
3555,user51@gmail.com,more_1kg,community,weekly
3556,user52@gmail.com,more_1kg,collector,weekly
3557,user53@gmail.com,more_1kg,community,daily
3558,user54@gmail.com,less_250g,collector,weekly
3559,user55@gmail.com,500g_1kg,biomethanation,daily
3560,user56@gmail.com,250g_500g,mixed,daily
3561,user57@gmail.com,less_250g,home_compost,no
3562,user58@gmail.com,500g_1kg,community,no
3563,user59@gmail.com,250g_500g,community,weekly
3564,user60@gmail.com,500g_1kg,biomethanation,monthly
3565,user61@gmail.com,500g_1kg,home_compost,no
3566,user62@gmail.com,less_250g,home_compost,monthly
3567,user63@gmail.com,more_1kg,mixed,weekly
3568,user64@gmail.com,500g_1kg,mixed,weekly
3569,user65@gmail.com,more_1kg,community,weekly
3570,user66@gmail.com,500g_1kg,collector,monthly
3571,user67@gmail.com,500g_1kg,mixed,daily
3572,user68@gmail.com,more_1kg,worm_compost,no
3573,user69@gmail.com,250g_500g,community,no
3574,user70@gmail.com,250g_500g,collector,no
3575,user71@gmail.com,500g_1kg,home_compost,daily
3576,user72@gmail.com,500g_1kg,collector,daily
3577,user73@gmail.com,250g_500g,mixed,monthly
3578,user74@gmail.com,250g_500g,biomethanation,weekly
3579,user75@gmail.com,500g_1kg,community,daily
3580,user76@gmail.com,250g_500g,mixed,daily
3581,user77@gmail.com,500g_1kg,worm_compost,no
3582,user78@gmail.com,250g_500g,mixed,no
3583,user79@gmail.com,500g_1kg,community,weekly
3584,user80@gmail.com,250g_500g,mixed,daily
3585,user81@gmail.com,250g_500g,home_compost,no
